MajorCommandID,MajorCommandCode,MajorCommandName,ContractingOfficeID,ContractingOfficeName,ContractingAgencyID,ContractingDepartmentID,Fiscal.Year,ActionObligation,ContractingActions
ORG-2937,NAVSUP,NAVSUP,N62588,NAVAL SUPPORT ACTIVITY NAPLES,1700,9700,2010,"$2,222,502.88 ",183
ORG-2937,NAVSUP,NAVSUP,N62588,NAVAL SUPPORT ACTIVITY NAPLES,1700,9700,2011,"$3,533,879.68 ",319
ORG-2937,NAVSUP,NAVSUP,N62588,NAVAL SUPPORT ACTIVITY NAPLES,1700,9700,2012,"$1,928,358.72 ",262
ORG-2937,NAVSUP,NAVSUP,N62588,NAVAL SUPPORT ACTIVITY NAPLES,1700,9700,2013,"$644,313.75 ",60
ORG-2937,NAVSUP,NAVSUP,N62588,NAVAL SUPPORT ACTIVITY NAPLES,1700,9700,2014,"$52,058.13 ",9
ORG-2937,NAVSUP,NAVSUP,N62640,NAVAL SCHOOL EXPLOSIVE ORDNANCE,1700,9700,2012,$0.00 ,6
ORG-2937,NAVSUP,NAVSUP,N62640,NAVAL SCHOOL EXPLOSIVE ORDNANCE,1700,9700,2013,$0.00 ,10
ORG-2937,NAVSUP,NAVSUP,N62645,NAVAL MEDICAL LOGISTICS COMMAND,1700,9700,2010,"$719,822,777.54 ","5,905"
ORG-2937,NAVSUP,NAVSUP,N62645,NAVAL MEDICAL LOGISTICS COMMAND,1700,9700,2011,"$621,336,781.64 ","5,267"
ORG-2937,NAVSUP,NAVSUP,N62645,NAVAL MEDICAL LOGISTICS COMMAND,1700,9700,2012,"$435,381,655.65 ","5,024"
ORG-2937,NAVSUP,NAVSUP,N62645,NAVAL MEDICAL LOGISTICS COMMAND,1700,9700,2013,"$390,541,222.66 ","4,585"
ORG-2937,NAVSUP,NAVSUP,N62645,NAVAL MEDICAL LOGISTICS COMMAND,1700,9700,2014,"$160,828,368.18 ","2,844"
ORG-2937,NAVSUP,NAVSUP,N62649,NAVSUP FLT LOG CTR  YOKOSUKA,1700,9700,2010,"$123,919,986.92 ","4,951"
ORG-2937,NAVSUP,NAVSUP,N62649,NAVSUP FLT LOG CTR  YOKOSUKA,1700,9700,2011,"$124,498,610.67 ","4,323"
ORG-2937,NAVSUP,NAVSUP,N62649,NAVSUP FLT LOG CTR  YOKOSUKA,1700,9700,2012,"$114,175,997.30 ","3,922"
ORG-2937,NAVSUP,NAVSUP,N62649,NAVSUP FLT LOG CTR  YOKOSUKA,1700,9700,2013,"$123,208,425.30 ","2,858"
ORG-2937,NAVSUP,NAVSUP,N62649,NAVSUP FLT LOG CTR  YOKOSUKA,1700,9700,2014,"$85,043,964.87 ","1,960"
ORG-2937,NAVSUP,NAVSUP,N62695,NAVAL AUDIT SERVICE,1700,9700,2010,"$144,743.33 ",11
ORG-2937,NAVSUP,NAVSUP,N62695,NAVAL AUDIT SERVICE,1700,9700,2011,"$160,796.72 ",8
ORG-2937,NAVSUP,NAVSUP,N62695,NAVAL AUDIT SERVICE,1700,9700,2012,"$213,233.24 ",8
ORG-2937,NAVSUP,NAVSUP,N62695,NAVAL AUDIT SERVICE,1700,9700,2013,"$35,431.25 ",6
ORG-2937,NAVSUP,NAVSUP,N62748,NAVOPSPTCEN WACO,1700,9700,2010,$0.00 ,1
ORG-2937,NAVSUP,NAVSUP,N62748,NAVOPSPTCEN WACO,1700,9700,2011,$0.00 ,4
ORG-2937,NAVSUP,NAVSUP,N62748,NAVOPSPTCEN WACO,1700,9700,2012,$0.00 ,13
ORG-2937,NAVSUP,NAVSUP,N62748,NAVOPSPTCEN WACO,1700,9700,2013,"$3,772.00 ",2
ORG-2937,NAVSUP,NAVSUP,N62758,SRF AND JRMC YOKOSUKA,1700,9700,2011,"$31,735.63 ",6
ORG-2937,NAVSUP,NAVSUP,N62758,SRF AND JRMC YOKOSUKA,1700,9700,2012,"$1,207,883.53 ",132
ORG-2937,NAVSUP,NAVSUP,N62758,SRF AND JRMC YOKOSUKA,1700,9700,2013,"$327,837.24 ",89
ORG-2937,NAVSUP,NAVSUP,N62814,NAVAL MED RESEARCH CENTER ASIA,1700,9700,2010,"$335,224.82 ",50
ORG-2937,NAVSUP,NAVSUP,N62853,UNDERSEA SURVEILLANCE,1700,9700,2010,"$277,083.65 ",12
ORG-2937,NAVSUP,NAVSUP,N62853,UNDERSEA SURVEILLANCE,1700,9700,2011,"$240,718.87 ",13
ORG-2937,NAVSUP,NAVSUP,N62853,UNDERSEA SURVEILLANCE,1700,9700,2012,"$57,658.63 ",3
ORG-2937,NAVSUP,NAVSUP,N62853,UNDERSEA SURVEILLANCE,1700,9700,2013,$0.00 ,21
ORG-2937,NAVSUP,NAVSUP,N62853,UNDERSEA SURVEILLANCE,1700,9700,2014,$0.00 ,6
ORG-2937,NAVSUP,NAVSUP,N62854,NAVOCEANPROFAC WHIDBEY ISLAND WA,1700,9700,2010,"$184,512.55 ",7
ORG-2937,NAVSUP,NAVSUP,N62854,NAVOCEANPROFAC WHIDBEY ISLAND WA,1700,9700,2011,"$150,294.08 ",18
ORG-2937,NAVSUP,NAVSUP,N62854,NAVOCEANPROFAC WHIDBEY ISLAND WA,1700,9700,2012,"$49,075.26 ",16
ORG-2937,NAVSUP,NAVSUP,N62854,NAVOCEANPROFAC WHIDBEY ISLAND WA,1700,9700,2013,$0.00 ,5
ORG-2937,NAVSUP,NAVSUP,N62854,NAVOCEANPROFAC WHIDBEY ISLAND WA,1700,9700,2014,$0.00 ,11
ORG-2937,NAVSUP,NAVSUP,N62855,NAVOCEANPROFAC DAM NECK VA,1700,9700,2011,"$6,882.98 ",9
ORG-2937,NAVSUP,NAVSUP,N62855,NAVOCEANPROFAC DAM NECK VA,1700,9700,2012,$0.00 ,1
ORG-2937,NAVSUP,NAVSUP,N62894,COMMANDER US NAVAL FORCES KOREA,1700,9700,2010,$0.00 ,3
ORG-2937,NAVSUP,NAVSUP,N62894,COMMANDER US NAVAL FORCES KOREA,1700,9700,2011,$0.00 ,1
ORG-2937,NAVSUP,NAVSUP,N62936,NAVY INFORMATION OPS CMD MARYLAND,1700,9700,2010,"$1,807,913.62 ",60
ORG-2937,NAVSUP,NAVSUP,N62936,NAVY INFORMATION OPS CMD MARYLAND,1700,9700,2011,"$1,642,900.95 ",127
ORG-2937,NAVSUP,NAVSUP,N62936,NAVY INFORMATION OPS CMD MARYLAND,1700,9700,2012,"$1,758,476.67 ",111
ORG-2937,NAVSUP,NAVSUP,N62936,NAVY INFORMATION OPS CMD MARYLAND,1700,9700,2013,"$1,241,699.68 ",82
ORG-2937,NAVSUP,NAVSUP,N62936,NAVY INFORMATION OPS CMD MARYLAND,1700,9700,2014,"$873,058.83 ",59
ORG-2937,NAVSUP,NAVSUP,N62952,NOSCO PITTSBURGH,1700,9700,2010,"$71,261.15 ",14
ORG-2937,NAVSUP,NAVSUP,N62952,NOSCO PITTSBURGH,1700,9700,2011,"$64,881.00 ",18
ORG-2937,NAVSUP,NAVSUP,N62952,NOSCO PITTSBURGH,1700,9700,2012,"$52,879.00 ",12
ORG-2937,NAVSUP,NAVSUP,N62952,NOSCO PITTSBURGH,1700,9700,2013,"$72,322.00 ",12
ORG-2937,NAVSUP,NAVSUP,N62980,NAVY PERSONNEL COMMAND,1700,9700,2010,"$1,191,193.05 ",70
ORG-2937,NAVSUP,NAVSUP,N62980,NAVY PERSONNEL COMMAND,1700,9700,2011,"$1,399,454.79 ",103
ORG-2937,NAVSUP,NAVSUP,N62980,NAVY PERSONNEL COMMAND,1700,9700,2012,"$583,144.80 ",52
ORG-2937,NAVSUP,NAVSUP,N62980,NAVY PERSONNEL COMMAND,1700,9700,2013,"$545,939.66 ",53
ORG-2937,NAVSUP,NAVSUP,N62980,NAVY PERSONNEL COMMAND,1700,9700,2014,"$298,210.16 ",33
ORG-2937,NAVSUP,NAVSUP,N62995,US NAVAL AIR STATION SIGONELLA,1700,9700,2011,"$239,156.91 ",12
ORG-2937,NAVSUP,NAVSUP,N62995,US NAVAL AIR STATION SIGONELLA,1700,9700,2012,"$337,922.51 ",32
ORG-2937,NAVSUP,NAVSUP,N62995,US NAVAL AIR STATION SIGONELLA,1700,9700,2013,"$250,914.88 ",20
ORG-2937,NAVSUP,NAVSUP,N62995,US NAVAL AIR STATION SIGONELLA,1700,9700,2014,"$182,954.64 ",37
ORG-2937,NAVSUP,NAVSUP,N63082,CENTER FOR INFORMATION DOMINANCE,1700,9700,2010,"$3,203,319.50 ",163
ORG-2937,NAVSUP,NAVSUP,N63082,CENTER FOR INFORMATION DOMINANCE,1700,9700,2011,"$3,000,502.79 ",127
ORG-2937,NAVSUP,NAVSUP,N63082,CENTER FOR INFORMATION DOMINANCE,1700,9700,2012,"$4,849,969.14 ",167
ORG-2937,NAVSUP,NAVSUP,N63082,CENTER FOR INFORMATION DOMINANCE,1700,9700,2013,"$3,607,622.90 ",99
ORG-2937,NAVSUP,NAVSUP,N63082,CENTER FOR INFORMATION DOMINANCE,1700,9700,2014,"$2,147,326.67 ",77
ORG-2937,NAVSUP,NAVSUP,N63099,NAVOPSPTCEN JACKSONVILLE,1700,9700,2010,"$43,539.03 ",17
ORG-2937,NAVSUP,NAVSUP,N63099,NAVOPSPTCEN JACKSONVILLE,1700,9700,2011,"$159,830.10 ",34
ORG-2937,NAVSUP,NAVSUP,N63099,NAVOPSPTCEN JACKSONVILLE,1700,9700,2012,"$196,755.62 ",46
ORG-2937,NAVSUP,NAVSUP,N63102,NAVOPSPTCEN NORFOLK,1700,9700,2010,"$954,342.46 ",76
ORG-2937,NAVSUP,NAVSUP,N63102,NAVOPSPTCEN NORFOLK,1700,9700,2011,"$738,802.00 ",67
ORG-2937,NAVSUP,NAVSUP,N63102,NAVOPSPTCEN NORFOLK,1700,9700,2012,"$723,524.07 ",92
ORG-2937,NAVSUP,NAVSUP,N63102,NAVOPSPTCEN NORFOLK,1700,9700,2013,"$703,690.50 ",90
ORG-2937,NAVSUP,NAVSUP,N63102,NAVOPSPTCEN NORFOLK,1700,9700,2014,"$526,660.47 ",67
ORG-2937,NAVSUP,NAVSUP,N63110,CHIEF OF NAVAL AIR TRAINING,1700,9700,2011,"$257,770.80 ",13
ORG-2937,NAVSUP,NAVSUP,N63110,CHIEF OF NAVAL AIR TRAINING,1700,9700,2012,"$171,245.41 ",14
ORG-2937,NAVSUP,NAVSUP,N63110,CHIEF OF NAVAL AIR TRAINING,1700,9700,2013,"$76,261.52 ",4
ORG-2937,NAVSUP,NAVSUP,N63134,FLEET NUMERICAL METEOROLOGY AND,1700,9700,2010,"$265,692.53 ",25
ORG-2937,NAVSUP,NAVSUP,N63134,FLEET NUMERICAL METEOROLOGY AND,1700,9700,2011,"$240,489.27 ",28
ORG-2937,NAVSUP,NAVSUP,N63134,FLEET NUMERICAL METEOROLOGY AND,1700,9700,2012,"$63,125.97 ",9
ORG-2937,NAVSUP,NAVSUP,N63134,FLEET NUMERICAL METEOROLOGY AND,1700,9700,2013,"$36,826.60 ",12
ORG-2937,NAVSUP,NAVSUP,N63134,FLEET NUMERICAL METEOROLOGY AND,1700,9700,2014,"$3,250.19 ",1
ORG-2937,NAVSUP,NAVSUP,N63200,NAVAL SATELLITE OPER CTR (NAVSOC),1700,9700,2010,"$233,246.10 ",6
ORG-2937,NAVSUP,NAVSUP,N63200,NAVAL SATELLITE OPER CTR (NAVSOC),1700,9700,2011,"$16,305.10 ",1
ORG-2937,NAVSUP,NAVSUP,N63200,NAVAL SATELLITE OPER CTR (NAVSOC),1700,9700,2013,"$70,666.42 ",2
ORG-2937,NAVSUP,NAVSUP,N63209,NROTCU UNIV OF NEW MEXICO,1700,9700,2010,"$536,327.96 ",2
ORG-2937,NAVSUP,NAVSUP,N63209,NROTCU UNIV OF NEW MEXICO,1700,9700,2011,"$687,473.60 ",3
ORG-2937,NAVSUP,NAVSUP,N63209,NROTCU UNIV OF NEW MEXICO,1700,9700,2012,"$570,830.98 ",2
ORG-2937,NAVSUP,NAVSUP,N63209,NROTCU UNIV OF NEW MEXICO,1700,9700,2013,"$694,581.52 ",3
ORG-2937,NAVSUP,NAVSUP,N63209,NROTCU UNIV OF NEW MEXICO,1700,9700,2014,"$345,400.00 ",1
ORG-2937,NAVSUP,NAVSUP,N63210,NROTCU  IOWA STATE UNIVERSITY,1700,9700,2010,"$873,078.05 ",3
ORG-2937,NAVSUP,NAVSUP,N63210,NROTCU  IOWA STATE UNIVERSITY,1700,9700,2011,"$620,144.65 ",3
ORG-2937,NAVSUP,NAVSUP,N63210,NROTCU  IOWA STATE UNIVERSITY,1700,9700,2012,"$730,180.35 ",5
ORG-2937,NAVSUP,NAVSUP,N63210,NROTCU  IOWA STATE UNIVERSITY,1700,9700,2013,"$641,717.95 ",5
ORG-2937,NAVSUP,NAVSUP,N63210,NROTCU  IOWA STATE UNIVERSITY,1700,9700,2014,"$605,122.60 ",5
ORG-2937,NAVSUP,NAVSUP,N63211,NROTCU MICHIGAN UNIVERSITY,1700,9700,2010,"$984,469.61 ",1
ORG-2937,NAVSUP,NAVSUP,N63211,NROTCU MICHIGAN UNIVERSITY,1700,9700,2011,"$2,002,170.00 ",2
ORG-2937,NAVSUP,NAVSUP,N63212,THE UNIVERSITY OF TEXAS AT AUSTIN,1700,9700,2010,"$205,431.00 ",1
ORG-2937,NAVSUP,NAVSUP,N63212,THE UNIVERSITY OF TEXAS AT AUSTIN,1700,9700,2011,"$771,647.00 ",3
ORG-2937,NAVSUP,NAVSUP,N63212,THE UNIVERSITY OF TEXAS AT AUSTIN,1700,9700,2012,"$657,247.10 ",3
ORG-2937,NAVSUP,NAVSUP,N63212,THE UNIVERSITY OF TEXAS AT AUSTIN,1700,9700,2013,"$344,763.32 ",2
ORG-2937,NAVSUP,NAVSUP,N63212,THE UNIVERSITY OF TEXAS AT AUSTIN,1700,9700,2014,"$454,695.00 ",2
ORG-2937,NAVSUP,NAVSUP,N63214,NROTCU UNIVERSITY OF COLORADO,1700,9700,2010,"$862,172.35 ",1
ORG-2937,NAVSUP,NAVSUP,N63215,NROTCU  ILLINOIS INST OF TECHNOLOGY,1700,9700,2010,"$502,168.02 ",1
ORG-2937,NAVSUP,NAVSUP,N63215,NROTCU  ILLINOIS INST OF TECHNOLOGY,1700,9700,2012,"$227,357.00 ",1
ORG-2937,NAVSUP,NAVSUP,N63215,NROTCU  ILLINOIS INST OF TECHNOLOGY,1700,9700,2013,"$710,720.00 ",2
ORG-2937,NAVSUP,NAVSUP,N63215,NROTCU  ILLINOIS INST OF TECHNOLOGY,1700,9700,2014,"$850,293.41 ",2
ORG-2937,NAVSUP,NAVSUP,N63216,NROTCU UNIV OF MISSOURI,1700,9700,2010,"$1,231,845.00 ",4
ORG-2937,NAVSUP,NAVSUP,N63216,NROTCU UNIV OF MISSOURI,1700,9700,2011,"$383,952.00 ",1
ORG-2937,NAVSUP,NAVSUP,N63216,NROTCU UNIV OF MISSOURI,1700,9700,2012,"$858,028.00 ",3
ORG-2937,NAVSUP,NAVSUP,N63216,NROTCU UNIV OF MISSOURI,1700,9700,2013,"$893,665.00 ",3
ORG-2937,NAVSUP,NAVSUP,N63216,NROTCU UNIV OF MISSOURI,1700,9700,2014,"$413,188.00 ",2
ORG-2937,NAVSUP,NAVSUP,N63217,NROTCU OREGON STATE UNIV,1700,9700,2010,"$372,254.70 ",1
ORG-2937,NAVSUP,NAVSUP,N63218,NROTCU CHICAGO AREA,1700,9700,2010,"$304,133.00 ",1
ORG-2937,NAVSUP,NAVSUP,N63218,NROTCU CHICAGO AREA,1700,9700,2011,"$1,542,088.00 ",3
ORG-2937,NAVSUP,NAVSUP,N63218,NROTCU CHICAGO AREA,1700,9700,2012,"$688,410.00 ",2
ORG-2937,NAVSUP,NAVSUP,N63218,NROTCU CHICAGO AREA,1700,9700,2013,"$1,118,737.00 ",3
ORG-2937,NAVSUP,NAVSUP,N63218,NROTCU CHICAGO AREA,1700,9700,2014,"$528,722.50 ",2
ORG-2937,NAVSUP,NAVSUP,N63219,NROTCU HOUSTON CONSORTIUM,1700,9700,2013,"$249,000.00 ",2
ORG-2937,NAVSUP,NAVSUP,N63219,NROTCU HOUSTON CONSORTIUM,1700,9700,2014,"$511,944.50 ",1
ORG-2937,NAVSUP,NAVSUP,N63220,NROTCU UNIV OF CALIFORNIA,1700,9700,2010,"$676,328.24 ",3
ORG-2937,NAVSUP,NAVSUP,N63220,NROTCU UNIV OF CALIFORNIA,1700,9700,2011,"$265,198.85 ",1
ORG-2937,NAVSUP,NAVSUP,N63220,NROTCU UNIV OF CALIFORNIA,1700,9700,2012,"$1,681,802.62 ",4
ORG-2937,NAVSUP,NAVSUP,N63220,NROTCU UNIV OF CALIFORNIA,1700,9700,2013,"$1,262,515.85 ",4
ORG-2937,NAVSUP,NAVSUP,N63220,NROTCU UNIV OF CALIFORNIA,1700,9700,2014,"$802,414.40 ",2
ORG-2937,NAVSUP,NAVSUP,N63221,NROTCU UNIV OF SOUTHERN CALIFORNIA,1700,9700,2010,"$1,897,725.50 ",2
ORG-2937,NAVSUP,NAVSUP,N63221,NROTCU UNIV OF SOUTHERN CALIFORNIA,1700,9700,2011,"$2,096,514.00 ",4
ORG-2937,NAVSUP,NAVSUP,N63221,NROTCU UNIV OF SOUTHERN CALIFORNIA,1700,9700,2012,"$3,638,355.00 ",3
ORG-2937,NAVSUP,NAVSUP,N63221,NROTCU UNIV OF SOUTHERN CALIFORNIA,1700,9700,2013,"$2,759,919.00 ",3
ORG-2937,NAVSUP,NAVSUP,N63222,NROTCU UNIVERSITY OF KANSAS,1700,9700,2010,"$371,184.91 ",1
ORG-2937,NAVSUP,NAVSUP,N63222,NROTCU UNIVERSITY OF KANSAS,1700,9700,2011,"$878,334.98 ",3
ORG-2937,NAVSUP,NAVSUP,N63222,NROTCU UNIVERSITY OF KANSAS,1700,9700,2012,"$570,500.00 ",3
ORG-2937,NAVSUP,NAVSUP,N63222,NROTCU UNIVERSITY OF KANSAS,1700,9700,2013,"$595,101.00 ",3
ORG-2937,NAVSUP,NAVSUP,N63222,NROTCU UNIVERSITY OF KANSAS,1700,9700,2014,"$369,000.00 ",1
ORG-2937,NAVSUP,NAVSUP,N63223,NROTCU UNIV OF NEBRASKA,1700,9700,2010,"$511,970.70 ",6
ORG-2937,NAVSUP,NAVSUP,N63223,NROTCU UNIV OF NEBRASKA,1700,9700,2011,"$745,010.45 ",9
ORG-2937,NAVSUP,NAVSUP,N63223,NROTCU UNIV OF NEBRASKA,1700,9700,2012,"$223,528.68 ",4
ORG-2937,NAVSUP,NAVSUP,N63223,NROTCU UNIV OF NEBRASKA,1700,9700,2013,"$647,733.90 ",10
ORG-2937,NAVSUP,NAVSUP,N63223,NROTCU UNIV OF NEBRASKA,1700,9700,2014,"$186,312.85 ",5
ORG-2937,NAVSUP,NAVSUP,N63224,NROTCU UNIV OF WISCONSIN,1700,9700,2011,"$819,481.20 ",4
ORG-2937,NAVSUP,NAVSUP,N63224,NROTCU UNIV OF WISCONSIN,1700,9700,2012,"$430,807.02 ",3
ORG-2937,NAVSUP,NAVSUP,N63224,NROTCU UNIV OF WISCONSIN,1700,9700,2013,"$790,882.84 ",6
ORG-2937,NAVSUP,NAVSUP,N63224,NROTCU UNIV OF WISCONSIN,1700,9700,2014,"$719,561.70 ",3
ORG-2937,NAVSUP,NAVSUP,N63225,NROTCU MARQUETTE UNIV,1700,9700,2010,"$2,354,847.04 ",3
ORG-2937,NAVSUP,NAVSUP,N63225,NROTCU MARQUETTE UNIV,1700,9700,2011,"$1,218,827.89 ",1
ORG-2937,NAVSUP,NAVSUP,N63226,NROTCU  UNIV OF MINNESOTA,1700,9700,2010,"$1,174,453.40 ",16
ORG-2937,NAVSUP,NAVSUP,N63226,NROTCU  UNIV OF MINNESOTA,1700,9700,2011,"$899,054.14 ",14
ORG-2937,NAVSUP,NAVSUP,N63226,NROTCU  UNIV OF MINNESOTA,1700,9700,2012,"$862,160.94 ",17
ORG-2937,NAVSUP,NAVSUP,N63226,NROTCU  UNIV OF MINNESOTA,1700,9700,2013,"$812,330.06 ",9
ORG-2937,NAVSUP,NAVSUP,N63226,NROTCU  UNIV OF MINNESOTA,1700,9700,2014,"$385,901.75 ",9
ORG-2937,NAVSUP,NAVSUP,N63228,NROTC UNIT TULANE UNIVERSITY,1700,9700,2010,"$2,470,601.80 ",2
ORG-2937,NAVSUP,NAVSUP,N63228,NROTC UNIT TULANE UNIVERSITY,1700,9700,2011,"$1,337,856.00 ",1
ORG-2937,NAVSUP,NAVSUP,N63228,NROTC UNIT TULANE UNIVERSITY,1700,9700,2012,"$1,019,411.95 ",1
ORG-2937,NAVSUP,NAVSUP,N63228,NROTC UNIT TULANE UNIVERSITY,1700,9700,2013,"$1,123,787.00 ",1
ORG-2937,NAVSUP,NAVSUP,N63229,NROTCU UNIV OF OKLAHOMA,1700,9700,2010,"$1,021,518.81 ",5
ORG-2937,NAVSUP,NAVSUP,N63229,NROTCU UNIV OF OKLAHOMA,1700,9700,2011,"$1,056,485.30 ",5
ORG-2937,NAVSUP,NAVSUP,N63229,NROTCU UNIV OF OKLAHOMA,1700,9700,2012,"$867,520.70 ",10
ORG-2937,NAVSUP,NAVSUP,N63229,NROTCU UNIV OF OKLAHOMA,1700,9700,2013,"$928,254.97 ",11
ORG-2937,NAVSUP,NAVSUP,N63229,NROTCU UNIV OF OKLAHOMA,1700,9700,2014,"$788,296.55 ",15
ORG-2937,NAVSUP,NAVSUP,N63230,NROTCU UNIV OF NOTRE DAME,1700,9700,2012,"$2,362,643.50 ",2
ORG-2937,NAVSUP,NAVSUP,N63232,NROTCU UNIVERSITY OF WASHINGTON,1700,9700,2010,"$1,149,194.00 ",3
ORG-2937,NAVSUP,NAVSUP,N63232,NROTCU UNIVERSITY OF WASHINGTON,1700,9700,2011,"$877,623.00 ",2
ORG-2937,NAVSUP,NAVSUP,N63234,NROTCU UNIVERSITY OF ILLINOIS,1700,9700,2010,"$1,004,283.80 ",6
ORG-2937,NAVSUP,NAVSUP,N63234,NROTCU UNIVERSITY OF ILLINOIS,1700,9700,2011,"$1,449,896.80 ",7
ORG-2937,NAVSUP,NAVSUP,N63234,NROTCU UNIVERSITY OF ILLINOIS,1700,9700,2012,"$485,837.00 ",5
ORG-2937,NAVSUP,NAVSUP,N63234,NROTCU UNIVERSITY OF ILLINOIS,1700,9700,2014,"$358,706.00 ",1
ORG-2937,NAVSUP,NAVSUP,N63235,NROTCU PURDUE UNIV,1700,9700,2010,"$1,176,939.67 ",3
ORG-2937,NAVSUP,NAVSUP,N63235,NROTCU PURDUE UNIV,1700,9700,2011,"$2,154,289.40 ",4
ORG-2937,NAVSUP,NAVSUP,N63235,NROTCU PURDUE UNIV,1700,9700,2012,"$1,941,475.89 ",5
ORG-2937,NAVSUP,NAVSUP,N63235,NROTCU PURDUE UNIV,1700,9700,2013,"$2,093,471.80 ",4
ORG-2937,NAVSUP,NAVSUP,N63235,NROTCU PURDUE UNIV,1700,9700,2014,"$1,945,576.40 ",6
ORG-2937,NAVSUP,NAVSUP,N63249,NAVOPSPTCEN HARLINGEN,1700,9700,2011,"$3,000.00 ",1
ORG-2937,NAVSUP,NAVSUP,N63285,NCIS QUANTICO,1700,9700,2010,"$8,493,598.83 ",324
ORG-2937,NAVSUP,NAVSUP,N63285,NCIS QUANTICO,1700,9700,2011,"$7,906,822.82 ",285
ORG-2937,NAVSUP,NAVSUP,N63285,NCIS QUANTICO,1700,9700,2012,"$9,619,125.88 ",373
ORG-2937,NAVSUP,NAVSUP,N63285,NCIS QUANTICO,1700,9700,2013,"$8,469,853.60 ",366
ORG-2937,NAVSUP,NAVSUP,N63285,NCIS QUANTICO,1700,9700,2014,"$6,114,852.60 ",227
ORG-2937,NAVSUP,NAVSUP,N63291,NROTCU CORNELL UNIVERSITY,1700,9700,2010,"$505,175.50 ",1
ORG-2937,NAVSUP,NAVSUP,N63291,NROTCU CORNELL UNIVERSITY,1700,9700,2011,"$422,146.24 ",2
ORG-2937,NAVSUP,NAVSUP,N63291,NROTCU CORNELL UNIVERSITY,1700,9700,2012,"$657,370.00 ",2
ORG-2937,NAVSUP,NAVSUP,N63291,NROTCU CORNELL UNIVERSITY,1700,9700,2013,"$766,194.00 ",2
ORG-2937,NAVSUP,NAVSUP,N63291,NROTCU CORNELL UNIVERSITY,1700,9700,2014,"$11,912.00 ",1
ORG-2937,NAVSUP,NAVSUP,N63294,NROTCU UNIVERSITY OF ROCHESTER,1700,9700,2010,"$1,087,939.00 ",6
ORG-2937,NAVSUP,NAVSUP,N63294,NROTCU UNIVERSITY OF ROCHESTER,1700,9700,2011,"$3,484,633.00 ",16
ORG-2937,NAVSUP,NAVSUP,N63294,NROTCU UNIVERSITY OF ROCHESTER,1700,9700,2012,"$1,268,764.00 ",12
ORG-2937,NAVSUP,NAVSUP,N63294,NROTCU UNIVERSITY OF ROCHESTER,1700,9700,2013,"$2,089,273.50 ",11
ORG-2937,NAVSUP,NAVSUP,N63294,NROTCU UNIVERSITY OF ROCHESTER,1700,9700,2014,"$1,963,147.38 ",8
ORG-2937,NAVSUP,NAVSUP,N63296,NROTCU AUBURN UNIVERSTIY,1700,9700,2010,"$1,037,658.00 ",4
ORG-2937,NAVSUP,NAVSUP,N63296,NROTCU AUBURN UNIVERSTIY,1700,9700,2011,"$2,458,329.40 ",5
ORG-2937,NAVSUP,NAVSUP,N63296,NROTCU AUBURN UNIVERSTIY,1700,9700,2012,"$3,888,447.00 ",8
ORG-2937,NAVSUP,NAVSUP,N63296,NROTCU AUBURN UNIVERSTIY,1700,9700,2013,"$2,375,494.00 ",5
ORG-2937,NAVSUP,NAVSUP,N63299,NROTCU NC PIEDMONT DUKE UNIV,1700,9700,2010,"$1,209,801.00 ",6
ORG-2937,NAVSUP,NAVSUP,N63299,NROTCU NC PIEDMONT DUKE UNIV,1700,9700,2011,"$2,587,771.84 ",9
ORG-2937,NAVSUP,NAVSUP,N63299,NROTCU NC PIEDMONT DUKE UNIV,1700,9700,2012,"$2,652,624.85 ",9
ORG-2937,NAVSUP,NAVSUP,N63299,NROTCU NC PIEDMONT DUKE UNIV,1700,9700,2013,"$2,740,369.97 ",8
ORG-2937,NAVSUP,NAVSUP,N63299,NROTCU NC PIEDMONT DUKE UNIV,1700,9700,2014,"$2,795,117.06 ",5
ORG-2937,NAVSUP,NAVSUP,N63301,NROTCU GEORGIA INSTITUTE OF TECH,1700,9700,2010,"$811,066.50 ",3
ORG-2937,NAVSUP,NAVSUP,N63301,NROTCU GEORGIA INSTITUTE OF TECH,1700,9700,2011,"$2,620,605.12 ",11
ORG-2937,NAVSUP,NAVSUP,N63301,NROTCU GEORGIA INSTITUTE OF TECH,1700,9700,2012,"$2,229,571.98 ",8
ORG-2937,NAVSUP,NAVSUP,N63301,NROTCU GEORGIA INSTITUTE OF TECH,1700,9700,2013,"$169,714.00 ",2
ORG-2937,NAVSUP,NAVSUP,N63301,NROTCU GEORGIA INSTITUTE OF TECH,1700,9700,2014,"$1,160,787.50 ",4
ORG-2937,NAVSUP,NAVSUP,N63303,NROTCU COLLEGE OF THE HOLY CROSS,1700,9700,2011,"$2,955,086.00 ",3
ORG-2937,NAVSUP,NAVSUP,N63303,NROTCU COLLEGE OF THE HOLY CROSS,1700,9700,2012,"$1,843,636.00 ",2
ORG-2937,NAVSUP,NAVSUP,N63303,NROTCU COLLEGE OF THE HOLY CROSS,1700,9700,2013,"$1,132,304.00 ",2
ORG-2937,NAVSUP,NAVSUP,N63303,NROTCU COLLEGE OF THE HOLY CROSS,1700,9700,2014,"$2,762,123.00 ",4
ORG-2937,NAVSUP,NAVSUP,N63306,NROTCU MIAMI UNIV,1700,9700,2010,"$1,158,174.75 ",2
