

====================================================
Starting ETL.Sp_FPDSdelta_5_FixCodeNameMismatch
Start Time: 2025-12-22 19:50:12
Total record to process: 2842885
====================================================
sam_exception









recipient_duns	recipient_uei	recipient_parent_duns	recipient_parent_uei	contract_transaction_unique_key



























productorservicecode	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity
9700_9700_0013_1_W9124804D0005_0	2025-09-26 00:00:00.0000000	TN	TN	TENNESSEE	TENNESSEE
9700_9700_0013_1_W91LV205D0004_0	2025-09-26 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_9700_0013_2_W912SU04D0001_0	2025-09-26 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
9700_9700_0013_3_W9124806D0005_0	2025-09-26 00:00:00.0000000	TN	TN	TENNESSEE	TENNESSEE
9700_9700_0014_0_W911SE06D0013_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0014_0_W911SE06G9007_0	2025-09-26 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0014_0_W911SE07D0029_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_0014_0_W9124805D0001_0	2025-09-26 00:00:00.0000000	OH	OH	OHIO	OHIO
9700_9700_0014_0_W9124806D0017_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_0014_0_W91LV205D0003_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_0014_0_W91LV206D0007_0	2025-09-26 00:00:00.0000000	AR	AR	ARKANSAS	ARKANSAS
9700_9700_0014_0_W91QF107G0015_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0014_0_W91QV104D0004_0	2025-09-26 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
9700_9700_0014_0_W91QV104D0006_0	2025-09-26 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
9700_9700_0014_0_W91QV104D0013_0	2025-09-26 00:00:00.0000000	DC	DC	DISTRICT OF COLUMBIA	DISTRICT OF COLUMBIA
9700_9700_0014_1_W91QF107G0015_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0014_1_W91QV105D0004_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0015_0_N0018907DZ046_0	2025-09-23 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
9700_9700_0015_0_W912SU04D0019_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_0015_0_W91LV206D0007_0	2025-09-26 00:00:00.0000000	AR	AR	ARKANSAS	ARKANSAS
9700_9700_0015_0_W91LV206D0008_0	2025-09-26 00:00:00.0000000	MS	MS	MISSISSIPPI	MISSISSIPPI
9700_9700_0015_0_W91QV107D0002_0	2025-09-26 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
9700_-NONE-_W912SU04H8325_0_-NONE-_0	2025-09-26 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
9700_-NONE-_W912SU04H8341_0_-NONE-_0	2025-09-26 00:00:00.0000000	MO	MO	MISSOURI	MISSOURI
9700_-NONE-_W912SU04H8343_0_-NONE-_0	2025-09-26 00:00:00.0000000	MO	MO	MISSOURI	MISSOURI
9700_-NONE-_W912SU04H8344_0_-NONE-_0	2025-09-26 00:00:00.0000000	MO	MO	MISSOURI	MISSOURI
9700_-NONE-_W912SU04H8345_0_-NONE-_0	2025-09-26 00:00:00.0000000	TN	TN	TENNESSEE	TENNESSEE
9700_-NONE-_W912SU04H8349_0_-NONE-_0	2025-09-26 00:00:00.0000000	MN	MN	MINNESOTA	MINNESOTA
9700_-NONE-_W912SU04H8350_0_-NONE-_0	2025-09-26 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
9700_-NONE-_W912SU04H8352_0_-NONE-_0	2025-09-26 00:00:00.0000000	ID	ID	IDAHO	IDAHO
9700_-NONE-_W912SU05D0001_P00005_-NONE-_-NONE-	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_-NONE-_W912SU05H8001_0_-NONE-_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_-NONE-_W912SU05H8006_0_-NONE-_0	2025-09-26 00:00:00.0000000	DC	DC	DISTRICT OF COLUMBIA	DISTRICT OF COLUMBIA
9700_-NONE-_W912SU05H8007_0_-NONE-_0	2025-09-26 00:00:00.0000000	WV	WV	WEST VIRGINIA	WEST VIRGINIA
9700_-NONE-_W912SU05H8008_0_-NONE-_0	2025-09-26 00:00:00.0000000	AR	AR	ARKANSAS	ARKANSAS
9700_-NONE-_W912SU05H8054_0_-NONE-_0	2025-09-26 00:00:00.0000000	TN	TN	TENNESSEE	TENNESSEE
9700_-NONE-_W912SU05H8055_0_-NONE-_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_-NONE-_W912SU05H8059_0_-NONE-_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_-NONE-_W912SU05H8061_0_-NONE-_0	2025-09-26 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W912SU05H8080_0_-NONE-_0	2025-09-26 00:00:00.0000000	DC	DC	DISTRICT OF COLUMBIA	DISTRICT OF COLUMBIA
9700_-NONE-_W912SU05H8088_0_-NONE-_0	2025-09-26 00:00:00.0000000	IL	IL	ILLINOIS	ILLINOIS
9700_-NONE-_W912SU05H8093_0_-NONE-_0	2025-09-26 00:00:00.0000000	LA	LA	LOUISIANA	LOUISIANA
9700_-NONE-_W912SU05H8094_0_-NONE-_0	2025-09-26 00:00:00.0000000	PA	PA	PENNSYLVANIA	PENNSYLVANIA
9700_-NONE-_W912SU05H8097_0_-NONE-_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_-NONE-_W912SU05H8100_0_-NONE-_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_-NONE-_W912SU05H8102_0_-NONE-_0	2025-09-26 00:00:00.0000000	TN	TN	TENNESSEE	TENNESSEE
9700_-NONE-_W912SU05H8104_0_-NONE-_0	2025-09-26 00:00:00.0000000	MS	MS	MISSISSIPPI	MISSISSIPPI
9700_-NONE-_W912SU05H8108_0_-NONE-_0	2025-09-26 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
9700_-NONE-_W912SU05H8110_0_-NONE-_0	2025-09-26 00:00:00.0000000	WV	WV	WEST VIRGINIA	WEST VIRGINIA
9700_-NONE-_W912SU05H8114_0_-NONE-_0	2025-09-26 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
9700_-NONE-_W912SU05H8116_0_-NONE-_0	2025-09-26 00:00:00.0000000	ND	ND	NORTH DAKOTA	NORTH DAKOTA
9700_-NONE-_W912SU05H8122_0_-NONE-_0	2025-09-26 00:00:00.0000000	LA	LA	LOUISIANA	LOUISIANA
9700_-NONE-_W912SU05H8124_0_-NONE-_0	2025-09-26 00:00:00.0000000	OH	OH	OHIO	OHIO
9700_-NONE-_W912SU05H8136_0_-NONE-_0	2025-09-26 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
9700_-NONE-_W912SU05H8145_0_-NONE-_0	2025-09-26 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
9700_-NONE-_W912SU05H8146_0_-NONE-_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_-NONE-_W912SU05H8149_0_-NONE-_0	2025-09-26 00:00:00.0000000	NE	NE	NEBRASKA	NEBRASKA
9700_-NONE-_W912SU05H8152_0_-NONE-_0	2025-09-26 00:00:00.0000000	UT	UT	UTAH	UTAH
9700_-NONE-_W912SU05H8163_0_-NONE-_0	2025-09-26 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
9700_-NONE-_W912SU05H8175_0_-NONE-_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_-NONE-_W912SU05H8186_0_-NONE-_0	2025-09-26 00:00:00.0000000	OK	OK	OKLAHOMA	OKLAHOMA
9700_-NONE-_W912SU05H8187_0_-NONE-_0	2025-09-26 00:00:00.0000000	WV	WV	WEST VIRGINIA	WEST VIRGINIA
9700_-NONE-_W912SU05H8189_0_-NONE-_0	2025-09-26 00:00:00.0000000	TX	TX	TEXAS	TEXAS
9700_-NONE-_W912SU05H8200_0_-NONE-_0	2025-09-26 00:00:00.0000000	NV	NV	NEVADA	NEVADA
9700_-NONE-_W912SU05H8202_0_-NONE-_0	2025-09-26 00:00:00.0000000	AL	AL	ALABAMA	ALABAMA
9700_-NONE-_W912SU05H8203_0_-NONE-_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_-NONE-_W912SU05H8210_0_-NONE-_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_-NONE-_W912SU05H8221_0_-NONE-_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_-NONE-_W912SU05H8222_0_-NONE-_0	2025-09-26 00:00:00.0000000	KS	KS	KANSAS	KANSAS
9700_-NONE-_W912SU05P0018_0_-NONE-_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_9700_9001_0_W911SE06D0010_0	2025-09-26 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_9001_0_W9124804D0004_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_9001_0_W91LV206D0003_0	2025-09-26 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
9700_9700_9001_0_W91QV106D0001_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9001_0_W91QV106D0002_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9001_10_W91QF604D0002_0	2025-09-26 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
9700_9700_9001_11_W91QF604D0002_0	2025-09-26 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
9700_9700_9001_7_W9124804D0008_0	2025-09-26 00:00:00.0000000	TX	TX	TEXAS	TEXAS
9700_9700_9001_7_W9124C04D0006_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_9001_8_W9124C04D0006_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_9004_0_FA890305D8731_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9018_0_W9124805D0005_0	2025-09-26 00:00:00.0000000	OH	OH	OHIO	OHIO
9700_9700_9020_0_W9124C04D0006_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_9090_0_W91QF104D0007_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9090_1_W91QF104D0007_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9103_0_W91QV105D0004_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9188_1_W9124805D0009_0	2025-09-26 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_9700_9207_0_W9124C05D0004_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_9356_2_W9124C04D0002_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_9700_9419_0_W9124804D0006_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_9452_0_W911SE05D0001_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9512_0_W9124705D0006_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_9700_0013_5_W9124807D0009_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_0013_5_W912SU04D0001_0	2025-09-26 00:00:00.0000000	WA	WA	WASHINGTON	WASHINGTON
9700_9700_0014_0_DASG6002D0009_0	2025-09-25 00:00:00.0000000	AL	AL	ALABAMA	ALABAMA
9700_9700_0014_0_H9222207D0015_0	2025-09-24 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0014_0_W9124804D0005_0	2025-09-26 00:00:00.0000000	TN	TN	TENNESSEE	TENNESSEE
9700_9700_0014_0_W9124C04D0006_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_0014_0_W91LV205D0004_0	2025-09-26 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_9700_0014_1_W9124705D0009_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_9700_0014_1_W9124804D0005_0	2025-09-26 00:00:00.0000000	TN	TN	TENNESSEE	TENNESSEE
9700_9700_0014_1_W91LV206D0008_0	2025-09-26 00:00:00.0000000	MS	MS	MISSISSIPPI	MISSISSIPPI
9700_9700_0014_3_W91LV206D0007_0	2025-09-26 00:00:00.0000000	AR	AR	ARKANSAS	ARKANSAS
9700_9700_0015_0_W9124804D0008_0	2025-09-26 00:00:00.0000000	TX	TX	TEXAS	TEXAS
9700_9700_0015_0_W9124806D0017_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_0015_0_W91QF106G0005_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0015_1_W91QF106G0005_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0015_1_W91QV105D0004_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0015_2_W911SE07D0030_0	2025-09-26 00:00:00.0000000	MI	MI	MICHIGAN	MICHIGAN
9700_9700_0015_2_W91LV205D0002_0	2025-09-26 00:00:00.0000000	TX	TX	TEXAS	TEXAS
9700_9700_0015_2_W91QV105D0002_0	2025-09-26 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
9700_9700_0015_6_W912SU04D0019_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_0015_8_W912SU04D0019_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_0016_0_F1962803D0005_0	2025-09-24 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0016_0_W911SE06D0002_0	2025-09-26 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0016_0_W9124804D0005_0	2025-09-26 00:00:00.0000000	TN	TN	TENNESSEE	TENNESSEE
9700_9700_0016_0_W9124806D0005_0	2025-09-26 00:00:00.0000000	TN	TN	TENNESSEE	TENNESSEE
9700_9700_0016_0_W9124C07D0007_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0016_0_W912SU04D0019_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_0016_0_W91LV205D0004_0	2025-09-26 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_9700_0017_0_W911SE06D0011_0	2025-09-26 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_0017_0_W9124804D0008_0	2025-09-26 00:00:00.0000000	TX	TX	TEXAS	TEXAS
9700_9700_0017_0_W9124806D0017_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_0017_0_W9124C07D0007_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0017_0_W9124J06D0017_0	2025-09-26 00:00:00.0000000	TX	TX	TEXAS	TEXAS
9700_9700_0017_0_W91LV205D0004_0	2025-09-26 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W912SU05H8011_0_-NONE-_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_-NONE-_W912SU05H8021_0_-NONE-_0	2025-09-26 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
9700_-NONE-_W912SU05H8022_0_-NONE-_0	2025-09-26 00:00:00.0000000	OH	OH	OHIO	OHIO
9700_-NONE-_W912SU05H8024_0_-NONE-_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_-NONE-_W912SU05H8031_0_-NONE-_0	2025-09-26 00:00:00.0000000	MT	MT	MONTANA	MONTANA
9700_-NONE-_W912SU05H8033_0_-NONE-_0	2025-09-26 00:00:00.0000000	MI	MI	MICHIGAN	MICHIGAN
9700_-NONE-_W912SU05H8039_0_-NONE-_0	2025-09-26 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W912SU05H8047_0_-NONE-_0	2025-09-26 00:00:00.0000000	DE	DE	DELAWARE	DELAWARE
9700_-NONE-_W912SU05H8048_0_-NONE-_0	2025-09-26 00:00:00.0000000	IL	IL	ILLINOIS	ILLINOIS
9700_-NONE-_W912SU05H8050_0_-NONE-_0	2025-09-26 00:00:00.0000000	IL	IL	ILLINOIS	ILLINOIS
9700_-NONE-_W912SU05H8052_0_-NONE-_0	2025-09-26 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
9700_-NONE-_W912SU05H8070_0_-NONE-_0	2025-09-26 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_-NONE-_W912SU05H8071_0_-NONE-_0	2025-09-26 00:00:00.0000000	WV	WV	WEST VIRGINIA	WEST VIRGINIA
9700_-NONE-_W912SU05H8078_0_-NONE-_0	2025-09-26 00:00:00.0000000	OH	OH	OHIO	OHIO
9700_-NONE-_W912SU05H8082_0_-NONE-_0	2025-09-26 00:00:00.0000000	IN	IN	INDIANA	INDIANA
9700_-NONE-_W912SU05H8084_0_-NONE-_0	2025-09-26 00:00:00.0000000	OH	OH	OHIO	OHIO
9700_-NONE-_W912SU05H8091_0_-NONE-_0	2025-09-26 00:00:00.0000000	MO	MO	MISSOURI	MISSOURI
9700_-NONE-_W912SU05H8098_0_-NONE-_0	2025-09-26 00:00:00.0000000	PA	PA	PENNSYLVANIA	PENNSYLVANIA
9700_-NONE-_W912SU05H8101_0_-NONE-_0	2025-09-26 00:00:00.0000000	MI	MI	MICHIGAN	MICHIGAN
9700_-NONE-_W912SU05H8109_0_-NONE-_0	2025-09-26 00:00:00.0000000	OH	OH	OHIO	OHIO
9700_-NONE-_W912SU05H8126_0_-NONE-_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_-NONE-_W912SU05H8129_0_-NONE-_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_-NONE-_W912SU05H8130_0_-NONE-_0	2025-09-26 00:00:00.0000000	TX	TX	TEXAS	TEXAS
9700_-NONE-_W912SU05H8144_0_-NONE-_0	2025-09-26 00:00:00.0000000	PA	PA	PENNSYLVANIA	PENNSYLVANIA
9700_-NONE-_W912SU05H8150_0_-NONE-_0	2025-09-26 00:00:00.0000000	TX	TX	TEXAS	TEXAS
9700_-NONE-_W912SU05H8160_0_-NONE-_0	2025-09-26 00:00:00.0000000	MO	MO	MISSOURI	MISSOURI
9700_-NONE-_W912SU05H8164_0_-NONE-_0	2025-09-26 00:00:00.0000000	FL	FL	FLORIDA	FLORIDA
9700_-NONE-_W912SU05H8165_0_-NONE-_0	2025-09-26 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
9700_-NONE-_W912SU05H8182_0_-NONE-_0	2025-09-26 00:00:00.0000000	NY	NY	NEW YORK	NEW YORK
9700_-NONE-_W912SU05H8195_0_-NONE-_0	2025-09-26 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
9700_-NONE-_W912SU05H8204_0_-NONE-_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_-NONE-_W912SU05H8208_0_-NONE-_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_-NONE-_W912SU05H8216_0_-NONE-_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_-NONE-_W912SU05H8217_0_-NONE-_0	2025-09-26 00:00:00.0000000	UT	UT	UTAH	UTAH
9700_-NONE-_W912SU05H8226_0_-NONE-_0	2025-09-26 00:00:00.0000000	WV	WV	WEST VIRGINIA	WEST VIRGINIA
9700_-NONE-_W912SU05H8230_0_-NONE-_0	2025-09-26 00:00:00.0000000	MA	MA	MASSACHUSETTS	MASSACHUSETTS
9700_9700_9001_0_W9124804D0007_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_9001_0_W9124806D0002_0	2025-09-26 00:00:00.0000000	WI	WI	WISCONSIN	WISCONSIN
9700_9700_9001_0_W9124C05D0004_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_9001_0_W912SU05D0003_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9001_0_W91QF104D0001_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9001_0_W91QF604D0002_0	2025-09-26 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
9700_9700_9001_2_W91QV106D0001_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9001_20_W9124C05D0004_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_9001_9_W9124C04D0006_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_9004_8_W9124804D0006_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_9021_2_W9124C04D0006_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_9026_1_W9124C05D0003_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_9027_2_W9124C05D0003_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_9044_1_W91QF604D0002_0	2025-09-26 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
9700_9700_9060_0_W91LV205D0005_0	2025-09-26 00:00:00.0000000	KS	KS	KANSAS	KANSAS
9700_9700_9253_10_W9124804D0006_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_9259_0_W912SU04D0007_0	2025-09-26 00:00:00.0000000	OH	OH	OHIO	OHIO
9700_9700_9302_0_W9124J04A0001_0	2025-09-26 00:00:00.0000000	AL	AL	ALABAMA	ALABAMA
9700_9700_9352_0_W9124805D0003_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_9356_0_W9124C04D0002_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_9700_9358_5_W9124C05D0003_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_9399_0_W9124705D0004_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9399_1_W9124705D0004_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9425_0_W91QV104D0013_0	2025-09-26 00:00:00.0000000	DC	DC	DISTRICT OF COLUMBIA	DISTRICT OF COLUMBIA
9700_9700_9425_5_W91QV104D0013_0	2025-09-26 00:00:00.0000000	DC	DC	DISTRICT OF COLUMBIA	DISTRICT OF COLUMBIA
9700_9700_9453_2_W911SE05D0004_0	2025-09-26 00:00:00.0000000	AL	AL	ALABAMA	ALABAMA
9700_9700_9473_0_W9124705D0002_0	2025-09-26 00:00:00.0000000	GA	GA	GEORGIA	GEORGIA
9700_9700_9475_0_W91LV205D0001_0	2025-09-26 00:00:00.0000000	MO	MO	MISSOURI	MISSOURI
9700_9700_9475_1_W91LV205D0001_0	2025-09-26 00:00:00.0000000	MO	MO	MISSOURI	MISSOURI
9700_9700_9512_1_W9124705D0006_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_9700_9514_0_W9124705D0006_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_9700_9514_3_W9124705D0006_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_9700_9562_0_W9124C05D0004_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_9563_1_W91QV105D0008_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_9575_15_W9124804D0006_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_9617_0_W911SE05D0008_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_9700_9621_2_W911SE05D0010_0	2025-09-26 00:00:00.0000000	OK	OK	OKLAHOMA	OKLAHOMA
9700_9700_9636_7_W9124C05D0003_0	2025-09-26 00:00:00.0000000	SC	SC	SOUTH CAROLINA	SOUTH CAROLINA
9700_9700_9672_0_W9124804D0010_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_9673_0_W9124804D0011_0	2025-09-26 00:00:00.0000000	KY	KY	KENTUCKY	KENTUCKY
9700_9700_9690_0_W9124C05D0004_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_9749_3_W91QV104D0013_0	2025-09-26 00:00:00.0000000	DC	DC	DISTRICT OF COLUMBIA	DISTRICT OF COLUMBIA
9700_9700_9839_5_W9124804D0007_0	2025-09-26 00:00:00.0000000	CA	CA	CALIFORNIA	CALIFORNIA
9700_9700_0015_1_W91LV205D0001_0	2025-09-26 00:00:00.0000000	MO	MO	MISSOURI	MISSOURI
9700_9700_0015_3_W91QF106G0005_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0016_0_W911SE06D0013_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0016_0_W911SE07D0030_0	2025-09-26 00:00:00.0000000	MI	MI	MICHIGAN	MICHIGAN
9700_9700_0016_0_W9124705D0009_0	2025-09-26 00:00:00.0000000	NC	NC	NORTH CAROLINA	NORTH CAROLINA
9700_9700_0016_0_W91LV205D0002_0	2025-09-26 00:00:00.0000000	TX	TX	TEXAS	TEXAS
9700_9700_0016_0_W91QF104D0002_0	2025-09-26 00:00:00.0000000	VA	VA	VIRGINIA	VIRGINIA
9700_9700_0016_0_W91QV105D0003_0	2025-09-26 00:00:00.0000000	NJ	NJ	NEW JERSEY	NEW JERSEY
9700_9700_0017_0_H9400304D0004_0	2025-09-18 00:00:00.0000000	MD	MD	MARYLAND	MARYLAND
