ProductOrServiceCode,ProductOrServiceCodeText,ServicesCategory,ProductOrServiceCode1L,ProductOrServiceCode2L,ProductOrServiceCode2R,ProductOrServiceCode1L1R,Simple,HostNation3Category,Unseperated,IsService,IsCatchAllCode,DoDportfolioGroup,DoDportfolio,DoDportfolioCategory,DoDportfolioSubCategory,PlatformPortfolio,ProductsCategory,ProductOrServiceArea,isRnD1to5,PBLscore,IsPossibleReclassification,IsPossibleSoftwareEngineering,RnD_BudgetActivity,ProductServiceOrRnDarea,CanadaSector,OCOcrisisScore,VAPortfolio,OCOcrisisPercent,CrisisPercent,CrisisProductOrServiceArea,IsRnDdefenseSystem,Level1_Code,Level1_Category,Level2_Code,Level2_Category
AR24,R&D- SPACE: SCIENCE/APPLICATIONS (ENGINEERING DEVELOPMENT),R&D,A,AR,24,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR25,R&D- SPACE: SCIENCE/APPLICATIONS (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,A,AR,25,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Space,0,Missile and Space Systems,0.0104,NULL,PAMS,,,,,
AR26,R&D- SPACE: SCIENCE/APPLICATIONS (MANAGEMENT/SUPPORT),PAMS,A,AR,26,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Space Systems,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR27,R&D-SPACE SCIENCE-COMERCLIZ,R&D,A,AR,27,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Space Systems,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Space,0,Missile and Space Systems,NULL,NULL,R&D,,,,,
AR30,R&D-SPACE TRANS SYSTEMS,R&D,A,AR,30,A0,R&D,Service,NULL,1,NULL,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Space Systems,Services or R&D,R&D,NULL,NULL,NULL,NULL,Uncategorized R&D,Uncategorized R&D,Space,NULL,Missile and Space Systems,NULL,NULL,R&D,,,,,
AR31,R&D- SPACE: FLIGHT (BASIC RESEARCH),R&D,A,AR,31,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR32,R&D- SPACE: FLIGHT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,A,AR,32,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Space,0,Missile and Space Systems,0.0206,NULL,R&D,,,,,
AR33,R&D- SPACE: FLIGHT (ADVANCED DEVELOPMENT),R&D,A,AR,33,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Space,-1,Missile and Space Systems,0,NULL,R&D,,,,,
AR34,R&D- SPACE: FLIGHT (ENGINEERING DEVELOPMENT),R&D,A,AR,34,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Space,-1,Missile and Space Systems,0,NULL,R&D,,,,,
AR35,R&D- SPACE: FLIGHT (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,A,AR,35,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Space,0,Missile and Space Systems,NULL,NULL,PAMS,,,,,
AR36,R&D- SPACE: FLIGHT (MANAGEMENT/SUPPORT),PAMS,A,AR,36,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Space Systems,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR37,R&D- SPACE: FLIGHT (COMMERCIALIZED),R&D,A,AR,37,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Space Systems,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR40,R&D-SPACE TRACK DATA ACQ,R&D,A,AR,40,A0,R&D,Service,NULL,1,NULL,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Space Systems,Services or R&D,R&D,NULL,NULL,NULL,NULL,Uncategorized R&D,Uncategorized R&D,Space,NULL,Missile and Space Systems,NULL,NULL,R&D,,,,,
AR41,"R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (BASIC RESEARCH)",R&D,A,AR,41,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR42,"R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",R&D,A,AR,42,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR43,"R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (ADVANCED DEVELOPMENT)",R&D,A,AR,43,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Space,0,Missile and Space Systems,0.0276,NULL,R&D,,,,,
AR44,"R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (ENGINEERING DEVELOPMENT)",R&D,A,AR,44,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Space,-1,Missile and Space Systems,0,NULL,R&D,,,,,
AR45,"R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (OPERATIONAL SYSTEMS DEVELOPMENT)",R&D,A,AR,45,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Space,0,Missile and Space Systems,0,NULL,PAMS,,,,,
AR46,"R&D- SPACE: OPERATIONS, TRACKING AND DATA ACQUISITION (MANAGEMENT/SUPPORT)",PAMS,A,AR,46,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Space Systems,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Space,0,Missile and Space Systems,-0.0014,NULL,R&D,,,,,
AR47,R&D-SPACE TRACK DATA ACQ-COMERCLIZ,R&D,A,AR,47,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Space Systems,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR52,RDTE/SP+TERRESTRIAL APP-APPLIED RES,R&D,A,AR,52,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR54,RDTE/SP+TERRESTRIAL APP-DEMO/VALID,R&D,A,AR,54,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR55,RDTE/SP+TERRESTRIAL APP-ENG/MANUF,R&D,A,AR,55,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Space,-1,Missile and Space Systems,0,NULL,PAMS,,,,,
AR56,R&D-SPACE & TERRESTRIAL-MGMT SUP,PAMS,A,AR,56,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Space Systems,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR57,R&D-SPACE & TERRESTRIAL-COMERCLIZ,R&D,A,AR,57,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Space Systems,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR61,R&D-SPACE STATION-B RES,R&D,A,AR,61,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR62,R&D- SPACE: STATION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,A,AR,62,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Space,0,Missile and Space Systems,NULL,NULL,R&D,,,,,
AR63,R&D- SPACE: STATION (ADVANCED DEVELOPMENT),R&D,A,AR,63,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR64,R&D- SPACE: STATION (ENGINEERING DEVELOPMENT),R&D,A,AR,64,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR65,R&D-SPACE STATION-OPSY DEV,R&D,A,AR,65,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Space,0,Missile and Space Systems,NULL,NULL,PAMS,,,,,
AR66,R&D-SPACE STATION-MGMT SUP,PAMS,A,AR,66,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Space Systems,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Space,0,Missile and Space Systems,NULL,NULL,R&D,,,,,
AR67,NULL,R&D,A,AR,67,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Space Systems,Services or R&D,R&D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,R&D,,,,,
AR71,R&D- SPACE: COMMERCIAL PROGRAMS (BASIC RESEARCH),R&D,A,AR,71,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR72,R&D- SPACE: COMMERCIAL PROGRAMS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,A,AR,72,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR73,R&D- SPACE: COMMERCIAL PROGRAMS (ADVANCED DEVELOPMENT),R&D,A,AR,73,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR74,R&D- SPACE: COMMERCIAL PROGRAMS (ENGINEERING DEVELOPMENT),R&D,A,AR,74,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR75,R&D-COMMERCIAL PROGRAMS-OPSY DEV,R&D,A,AR,75,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Space,0,Missile and Space Systems,0,NULL,PAMS,,,,,
AR76,R&D-COMMERCIAL PROGRAMS-MGMT SUP,PAMS,A,AR,76,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Space Systems,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR77,R&D-COMMERCIAL PROGRAMS-COMERCLIZ,R&D,A,AR,77,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Space Systems,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR90,R&D-OTHER SPACE,R&D,A,AR,90,A0,R&D,Service,NULL,1,NULL,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Space Systems,Services or R&D,R&D,NULL,NULL,NULL,NULL,Uncategorized R&D,Uncategorized R&D,Space,0,Missile and Space Systems,NULL,NULL,R&D,,,,,
AR91,R&D- SPACE: OTHER (BASIC RESEARCH),R&D,A,AR,91,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Space,0,Missile and Space Systems,0.0111,NULL,R&D,,,,,
AR92,R&D- SPACE: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,A,AR,92,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Space,-1,Missile and Space Systems,0,NULL,R&D,,,,,
AR93,R&D- SPACE: OTHER (ADVANCED DEVELOPMENT),R&D,A,AR,93,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR94,R&D- SPACE: OTHER (ENGINEERING DEVELOPMENT),R&D,A,AR,94,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR95,R&D- SPACE: OTHER (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,A,AR,95,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Space Systems,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Space,-1,Missile and Space Systems,0,NULL,PAMS,,,,,
AR96,R&D- SPACE: OTHER (MANAGEMENT/SUPPORT),PAMS,A,AR,96,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Space Systems,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AR97,R&D- SPACE: OTHER (COMMERCIALIZED),R&D,A,AR,97,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Space Systems,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Space,0,Missile and Space Systems,0,NULL,R&D,,,,,
AS10,R&D-TRANS-AIR,R&D,A,AS,10,A0,R&D,Service,NULL,1,NULL,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,NULL,NULL,NULL,NULL,Uncategorized R&D,Uncategorized R&D,Other R&D and Knowledge Based,NULL,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AS11,AIR TRANSPORTATION (BASIC),R&D,A,AS,11,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS12,R&D- MODAL TRANSPORTATION: AIR (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,A,AS,12,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS13,AIR TRANSPORTATION (ADVANCED),R&D,A,AS,13,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS14,AIR TRANSPORTATION (ENGINEERING),R&D,A,AS,14,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS15,AIR TRANSPORTATION (OPERATIONAL),R&D,A,AS,15,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,PAMS,,,,,
AS16,R&D- MODAL TRANSPORTATION: AIR (MANAGEMENT/SUPPORT),PAMS,A,AS,16,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Other R&D and Knowledge Based,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS17,R&D- MODAL TRANSPORTATION: AIR (COMMERCIALIZED),R&D,A,AS,17,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS20,R&D-TRANS- MOTOR VEH,R&D,A,AS,20,A0,R&D,Service,NULL,1,NULL,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,NULL,NULL,NULL,NULL,Uncategorized R&D,Uncategorized R&D,Other R&D and Knowledge Based,NULL,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AS21,R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (BASIC RESEARCH),R&D,A,AS,21,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0.1737,NULL,R&D,,,,,
AS22,R&D-TRANS- MOTOR VEH-A RES/EXPL DEV,R&D,A,AS,22,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS23,R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (ADVANCED DEVELOPMENT),R&D,A,AS,23,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS24,R&D-TRANS- MOTOR VEH-ENG DEV,R&D,A,AS,24,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS25,R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,A,AS,25,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,PAMS,,,,,
AS26,R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (MANAGEMENT/SUPPORT),PAMS,A,AS,26,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Other R&D and Knowledge Based,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS27,R&D- MODAL TRANSPORTATION: SURFACE MOTOR VEHICLES (COMMERCIALIZED),R&D,A,AS,27,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Other R&D and Knowledge Based,2,Other R&D and Knowledge Based,0.4347,NULL,R&D,,,,,
AS30,R&D-TRANS-RAIL,R&D,A,AS,30,A0,R&D,Service,NULL,1,NULL,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,NULL,NULL,NULL,NULL,Uncategorized R&D,Uncategorized R&D,Other R&D and Knowledge Based,NULL,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AS31,R&D- MODAL TRANSPORTATION: RAIL (BASIC RESEARCH),R&D,A,AS,31,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS32,R&D- MODAL TRANSPORTATION: RAIL (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,A,AS,32,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS33,R&D- MODAL TRANSPORTATION: RAIL (ADVANCED DEVELOPMENT),R&D,A,AS,33,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AS34,R&D- MODAL TRANSPORTATION: RAIL (ENGINEERING DEVELOPMENT),R&D,A,AS,34,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
