vendorlocationdisableflag,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,594736,642085,830475,1183459,1997496,2918840,3793485,4108014,4501556,3492688,3535067,3400094,3123362,2491874,2524256,4370810,4813273,4224293,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%
ccrexception,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,594586,641782,830111,1182581,1981032,2889072,3769381,4079757,4479723,3475931,3522276,3388418,3112231,2481223,2514741,4361920,4803822,4215122,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,99.9%,99.2%,99.0%,99.4%,99.3%,99.5%,99.5%,99.6%,99.7%,99.6%,99.6%,99.6%,99.8%,99.8%,99.8%
streetaddress,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,3671,2461,2821,11144,18098,14372,9818,5888,3481,2034,1467,1464,1394,929,599,528,396,529,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,0.6%,0.4%,0.3%,0.9%,0.9%,0.5%,0.3%,0.1%,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
streetaddress2,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,592173,638141,824283,1174712,1909734,2823967,3686465,4002723,4424681,3446582,3495495,3357244,3090566,2469118,2509161,4349457,4791696,4204223,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,99.6%,99.4%,99.3%,99.3%,95.6%,96.7%,97.2%,97.4%,98.3%,98.7%,98.9%,98.7%,98.9%,99.1%,99.4%,99.5%,99.6%,99.5%
streetaddress3,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,594734,642082,830470,1183439,1996326,2917782,3792788,4107864,4501476,3492641,3535049,3400078,3123354,2491869,2524253,4370807,4812924,4224283,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,99.9%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%
city,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,3498,2310,2449,10483,8870,6987,6542,4078,2565,1692,1354,1395,1329,915,564,507,380,398,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,0.6%,0.4%,0.3%,0.9%,0.4%,0.2%,0.2%,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
state,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,5593,5399,6789,18285,30873,66099,64735,67994,75941,102437,98794,96825,98774,78462,68257,102169,114125,80952,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,0.9%,0.8%,0.8%,1.5%,1.5%,2.3%,1.7%,1.7%,1.7%,2.9%,2.8%,2.8%,3.2%,3.1%,2.7%,2.3%,2.4%,1.9%
zipcode,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,10648,14246,16041,35154,53181,79734,64333,31635,24149,21269,17804,27214,20694,17660,31210,49670,60122,45562,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,1.8%,2.2%,1.9%,3.0%,2.7%,2.7%,1.7%,0.8%,0.5%,0.6%,0.5%,0.8%,0.7%,0.7%,1.2%,1.1%,1.2%,1.1%
vendorcountrycode,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,20738,20676,29925,46762,80838,90273,70739,28717,16076,9387,6267,5236,4244,2192,1831,1352,1141,1061,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,3.5%,3.2%,3.6%,4.0%,4.0%,3.1%,1.9%,0.7%,0.4%,0.3%,0.2%,0.2%,0.1%,0.1%,0.1%,0.0%,0.0%,0.0%
vendor_state_code,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,5593,5399,6789,18285,30873,66099,64735,67994,75941,102437,98794,96825,98774,78462,68257,102169,114125,80952,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,0.9%,0.8%,0.8%,1.5%,1.5%,2.3%,1.7%,1.7%,1.7%,2.9%,2.8%,2.8%,3.2%,3.1%,2.7%,2.3%,2.4%,1.9%
vendor_cd,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,26432,28165,39928,60153,104631,126959,109109,104028,108200,130438,129487,130965,134861,113439,107220,213223,262158,198193,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,4.4%,4.4%,4.8%,5.1%,5.2%,4.3%,2.9%,2.5%,2.4%,3.7%,3.7%,3.9%,4.3%,4.6%,4.2%,4.9%,5.4%,4.7%
congressionaldistrict,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,26432,28165,39928,60153,104631,126959,109109,104028,108200,130438,129487,130965,134861,113439,107220,213223,262158,198193,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,4.4%,4.4%,4.8%,5.1%,5.2%,4.3%,2.9%,2.5%,2.4%,3.7%,3.7%,3.9%,4.3%,4.6%,4.2%,4.9%,5.4%,4.7%
vendorsitecode,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,554492,585498,741037,1021978,1113604,1699020,1548022,1069047,931632,771022,644018,493879,429600,290503,275358,292356,142211,140950,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,93.2%,91.2%,89.2%,86.4%,55.7%,58.2%,40.8%,26.0%,20.7%,22.1%,18.2%,14.5%,13.8%,11.7%,10.9%,6.7%,3.0%,3.3%
vendoralternatesitecode,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,555934,587895,744790,1029396,1199961,1809595,1714077,1244504,1039169,826091,686445,526055,448953,301932,282989,298082,146979,146926,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,93.5%,91.6%,89.7%,87.0%,60.1%,62.0%,45.2%,30.3%,23.1%,23.7%,19.4%,15.5%,14.4%,12.1%,11.2%,6.8%,3.1%,3.5%
dunsnumber,0,0,0,0,0,0,0,0,0,0,0,0,0,2904,1678,1259,380,552,678,515,226,10,13,15,12,7,2,0,0,1,1,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.5%,0.3%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
parentdunsnumber,0,5,961,54418,65271,72267,70226,0,0,0,0,0,0,3067,1798,1380,607,969,1307,1596,1546,1829,2511,4665,5280,7587,9942,13863,628429,385789,2683,0.0%,8.8%,34.2%,25.1%,26.2%,30.0%,30.8%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.5%,0.3%,0.2%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.1%,0.1%,0.2%,0.2%,0.4%,0.5%,14.4%,8.0%,0.1%
phoneno,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,582809,625664,805587,1135134,1885369,2787945,3608452,3817956,4005081,2089551,1602369,1249553,986580,568852,441571,440796,268257,242992,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,98.0%,97.4%,97.0%,95.9%,94.4%,95.5%,95.1%,92.9%,89.0%,59.8%,45.3%,36.8%,31.6%,22.8%,17.5%,10.1%,5.6%,5.8%
faxno,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,583617,626631,806923,1136662,1887766,2791018,3618636,3834540,4018372,2080096,1579224,1219511,947288,527462,468319,619415,617433,719063,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,98.1%,97.6%,97.2%,96.0%,94.5%,95.6%,95.4%,93.3%,89.3%,59.6%,44.7%,35.9%,30.3%,21.2%,18.6%,14.2%,12.8%,17.0%
registrationdate,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,562454,597871,759827,1059119,1714831,2493759,2257760,1655503,1454513,1083115,847293,614023,518905,333168,306842,316732,163045,163647,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,94.6%,93.1%,91.5%,89.5%,85.8%,85.4%,59.5%,40.3%,32.3%,31.0%,24.0%,18.1%,16.6%,13.4%,12.2%,7.2%,3.4%,3.9%
renewaldate,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,554890,586182,742222,1023640,1127451,1704286,1554289,1072551,934121,772586,644811,494288,429867,290549,275385,292414,142261,140964,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,93.3%,91.3%,89.4%,86.5%,56.4%,58.4%,41.0%,26.1%,20.8%,22.1%,18.2%,14.5%,13.8%,11.7%,10.9%,6.7%,3.0%,3.3%
mod_parent,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,2994,1789,1345,591,786,688,791,465,196,175,249,367,625,903,1843,25626,176152,379357,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,0.5%,0.3%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.1%,0.6%,3.7%,9.0%
locationcode,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,52882,57757,83161,111279,458047,518076,379595,323929,848591,2012207,3485911,3400064,3123344,2491861,2524254,4370803,4813271,4224293,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,8.9%,9.0%,10.0%,9.4%,22.9%,17.7%,10.0%,7.9%,18.9%,57.6%,98.6%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%
statecode,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,63059,69422,100453,135127,490301,549229,412938,360767,414224,476268,551577,611975,638426,591781,642602,3772321,4813273,4224293,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,10.6%,10.8%,12.1%,11.4%,24.5%,18.8%,10.9%,8.8%,9.2%,13.6%,15.6%,18.0%,20.4%,23.7%,25.5%,86.3%,100.0%,100.0%
pop_state_code,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,51364,55737,80104,106245,449217,499454,355470,285637,319512,376915,411523,421839,418972,404756,389277,433393,446952,381091,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,8.6%,8.7%,9.6%,9.0%,22.5%,17.1%,9.4%,7.0%,7.1%,10.8%,11.6%,12.4%,13.4%,16.2%,15.4%,9.9%,9.3%,9.0%
placeofperformancecountrycode,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,30121,31579,41803,57627,381784,380019,214305,112222,118999,155305,177820,186841,186966,205131,203722,203650,202018,188328,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,5.1%,4.9%,5.0%,4.9%,19.1%,13.0%,5.6%,2.7%,2.6%,4.4%,5.0%,5.5%,6.0%,8.2%,8.1%,4.7%,4.2%,4.5%
placeofperformancezipcode,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,589073,628754,810976,1150538,1853376,2324320,1490627,379030,342290,350885,392858,376207,361803,381722,377212,418438,422116,356585,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,99.0%,97.9%,97.7%,97.2%,92.8%,79.6%,39.3%,9.2%,7.6%,10.0%,11.1%,11.1%,11.6%,15.3%,14.9%,9.6%,8.8%,8.4%
pop_cd,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,61909,66869,96246,128364,477520,528145,377177,287681,317173,376388,410577,420799,418533,404759,389279,433404,446955,381144,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,10.4%,10.4%,11.6%,10.8%,23.9%,18.1%,9.9%,7.0%,7.0%,10.8%,11.6%,12.4%,13.4%,16.2%,15.4%,9.9%,9.3%,9.0%
placeofperformancecongressionaldistrict,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,61909,66869,96246,128364,477520,528145,377177,287681,317173,376388,410577,420799,418533,404759,389279,433404,446955,381144,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,10.4%,10.4%,11.6%,10.8%,23.9%,18.1%,9.9%,7.0%,7.0%,10.8%,11.6%,12.4%,13.4%,16.2%,15.4%,9.9%,9.3%,9.0%
psc_cat,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,3858,3344,3878,7260,21590,52560,56892,46494,35344,19823,7688,1822,679,615,431,100114,1103,2522,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,0.6%,0.5%,0.5%,0.6%,1.1%,1.8%,1.5%,1.1%,0.8%,0.6%,0.2%,0.1%,0.0%,0.0%,0.0%,2.3%,0.0%,0.1%
productorservicecode,0,0,7,5360,0,0,0,0,0,0,0,0,0,3858,3344,3878,7260,21590,52560,56892,46494,35344,19823,7688,1822,679,615,431,207,1103,2522,0.0%,0.0%,0.2%,2.5%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.6%,0.5%,0.5%,0.6%,1.1%,1.8%,1.5%,1.1%,0.8%,0.6%,0.2%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.1%
systemequipmentcode,0,2,235,43369,0,0,0,0,0,0,0,0,1,280297,307851,346693,580666,1280227,1535654,2460266,2689134,2963148,2034299,2034164,1916059,1721696,1227003,1240748,1236775,1205981,1251745,0.0%,3.5%,8.4%,20.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,47.1%,47.9%,41.7%,49.1%,64.1%,52.6%,64.9%,65.5%,65.8%,58.2%,57.5%,56.4%,55.1%,49.2%,49.2%,28.3%,25.1%,29.6%
claimantprogramcode,0,2,235,43369,0,0,0,0,0,0,0,0,1,270937,298518,332765,561731,1248097,1501438,2429207,2636571,2904086,1974231,1973194,1860767,1672792,1177488,1183470,1179704,1154815,1206639,0.0%,3.5%,8.4%,20.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,45.6%,46.5%,40.1%,47.5%,62.5%,51.4%,64.0%,64.2%,64.5%,56.5%,55.8%,54.7%,53.6%,47.3%,46.9%,27.0%,24.0%,28.6%
principalnaicscode,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,508468,29727,30891,41607,165038,221471,472275,743351,883603,134676,98093,35157,16753,9479,7722,11147,12639,19145,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,85.5%,4.6%,3.7%,3.5%,8.3%,7.6%,12.4%,18.1%,19.6%,3.9%,2.8%,1.0%,0.5%,0.4%,0.3%,0.3%,0.3%,0.5%
informationtechnologycommercialitemcategory,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,593229,639350,734627,1049328,1859119,2773401,3434980,2704518,2956301,2060809,1900356,1464021,1264045,1197915,1208058,1203760,1177839,1214608,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,99.7%,99.6%,88.5%,88.7%,93.1%,95.0%,90.5%,65.8%,65.7%,59.0%,53.8%,43.1%,40.5%,48.1%,47.9%,27.5%,24.5%,28.8%
gfe_gfp,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,468,536,608,902,0,0,0,0,1,12,16,0,0,0,0,0,0,0,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,0.1%,0.1%,0.1%,0.1%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
useofepadesignatedproducts,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,584308,622520,59751,78944,416981,458113,788458,1035529,1218558,529617,480908,254174,202393,218660,214701,214662,214478,206398,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,98.2%,97.0%,7.2%,6.7%,20.9%,15.7%,20.8%,25.2%,27.1%,15.2%,13.6%,7.5%,6.5%,8.8%,8.5%,4.9%,4.5%,4.9%
recoveredmaterialclauses,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,572049,612381,592350,880802,1415530,1939621,2435389,2413654,2657910,1652709,1383984,405420,196912,165682,140881,130843,129580,144146,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,96.2%,95.4%,71.3%,74.4%,70.9%,66.5%,64.2%,58.8%,59.0%,47.3%,39.2%,11.9%,6.3%,6.6%,5.6%,3.0%,2.7%,3.4%
seatransportation,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,354261,395434,501422,645012,1347941,1624668,2508732,2638658,2888312,1932101,1944889,1846790,1660907,1168106,1176427,1171100,1146563,1196127,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,59.6%,61.6%,60.4%,54.5%,67.5%,55.7%,66.1%,64.2%,64.2%,55.3%,55.0%,54.3%,53.2%,46.9%,46.6%,26.8%,23.8%,28.3%
contractbundling,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,564521,13997,13246,29229,483782,975567,1578335,1648543,1825942,1079957,394289,66083,39084,26759,16910,16623,18540,31736,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,94.9%,2.2%,1.6%,2.5%,24.2%,33.4%,41.6%,40.1%,40.6%,30.9%,11.2%,1.9%,1.3%,1.1%,0.7%,0.4%,0.4%,0.8%
consolidatedcontract,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,604,1236,1521,3250,269,181,135,197,203,36492,7724,12526,17694,28561,31173,39426,47805,50710,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,0.1%,0.2%,0.2%,0.3%,0.0%,0.0%,0.0%,0.0%,0.0%,1.0%,0.2%,0.4%,0.6%,1.1%,1.2%,0.9%,1.0%,1.2%
countryoforigin,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,331358,354714,504213,639143,1254924,2010118,2170879,1233788,1346039,1073342,878150,357779,245469,237530,225215,225015,220953,224886,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,55.7%,55.2%,60.7%,54.0%,62.8%,68.9%,57.2%,30.0%,29.9%,30.7%,24.8%,10.5%,7.9%,9.5%,8.9%,5.1%,4.6%,5.3%
placeofmanufacture,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,568688,607767,778388,1114579,1871685,2730180,3396242,2566659,2775669,1767040,1264753,404066,257405,245503,230323,228160,225325,238325,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,95.6%,94.7%,93.7%,94.2%,93.7%,93.5%,89.5%,62.5%,61.7%,50.6%,35.8%,11.9%,8.2%,9.9%,9.1%,5.2%,4.7%,5.6%
manufacturingorganizationtype,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,594154,641387,829665,1182346,1980941,2908746,3770410,4065494,4332463,2946594,1961405,1337122,1017561,544115,414673,376019,186404,185263,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,99.9%,99.9%,99.9%,99.9%,99.2%,99.7%,99.4%,99.0%,96.2%,84.4%,55.5%,39.3%,32.6%,21.8%,16.4%,8.6%,3.9%,4.4%
agencyid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
piid,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
modnumber,0,4,968,57827,59769,52106,47584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,7.0%,34.4%,26.6%,24.0%,21.7%,20.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
transactionnumber,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271683,5,9,12,67,15,1,1,12,25,70,30,47,31,190088,184463,156672,4,0,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,7.6%,7.3%,3.6%,0.0%,0.0%
fiscal_year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
idvagencyid,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,224250,230178,291195,419223,640110,980087,1486050,1742321,1935729,1238619,1291318,1311922,1205720,1130798,1131291,1330702,1393137,1248306,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,37.7%,35.8%,35.1%,35.4%,32.0%,33.6%,39.2%,42.4%,43.0%,35.5%,36.5%,38.6%,38.6%,45.4%,44.8%,30.4%,28.9%,29.6%
idvpiid,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,224251,230179,291196,419223,640110,980088,1486050,1742321,1935729,1238619,1291318,1311922,1205721,1130798,1131291,1330702,1393137,1248306,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,37.7%,35.8%,35.1%,35.4%,32.0%,33.6%,39.2%,42.4%,43.0%,35.5%,36.5%,38.6%,38.6%,45.4%,44.8%,30.4%,28.9%,29.6%
idvmodificationnumber,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,107054,109021,120943,191446,322640,912092,1430835,1665702,1843020,1117670,467614,196692,209718,234981,257407,1112942,1393137,1248306,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,18.0%,17.0%,14.6%,16.2%,16.2%,31.2%,37.7%,40.5%,40.9%,32.0%,13.2%,5.8%,6.7%,9.4%,10.2%,25.5%,28.9%,29.6%
solicitationid,2,57,2813,217182,249091,240574,227903,230094,239997,260836,256866,259810,271684,592811,638754,825328,1175388,1954139,2838147,3676458,3880203,4170523,2927206,2898818,2723522,2452052,1815174,1837274,3456872,3756827,3259989,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,100.0%,99.7%,99.5%,99.4%,99.3%,97.8%,97.2%,96.9%,94.5%,92.6%,83.8%,82.0%,80.1%,78.5%,72.8%,72.8%,79.1%,78.1%,77.2%
extentcompeted,0,2,235,43377,0,0,0,0,0,0,0,1614,1817,5084,10173,11013,19850,55982,159917,893565,943808,751883,234117,58479,44122,40524,39800,37139,34009,32792,31957,0.0%,3.5%,8.4%,20.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.6%,0.7%,0.9%,1.6%,1.3%,1.7%,2.8%,5.5%,23.6%,23.0%,16.7%,6.7%,1.7%,1.3%,1.3%,1.6%,1.5%,0.8%,0.7%,0.8%
reasonnotcompeted,2,23,2232,167819,169166,169808,159325,0,0,0,0,0,0,537599,509799,667476,952663,1623590,2391679,3199875,3367800,3644593,2580640,2570079,2404995,2177978,1709535,1698514,444380,0,0,100.0%,40.4%,79.3%,77.3%,67.9%,70.6%,69.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,90.4%,79.4%,80.4%,80.5%,81.3%,81.9%,84.4%,82.0%,81.0%,73.9%,72.7%,70.7%,69.7%,68.6%,67.3%,10.2%,0.0%,0.0%
numberofoffersreceived,0,5,342,55485,14183,12263,9874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618,3714,20645,2,0,0.0%,8.8%,12.2%,25.5%,5.7%,5.1%,4.3%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.1%,0.1%,0.5%,0.0%,0.0%
