

====================================================
Starting ETL.Sp_FPDSdelta_5_FixCodeNameMismatch
Start Time: 2026-06-13 12:08:37
Total record to process: 1425010
====================================================
sam_exception









recipient_duns	recipient_uei	recipient_parent_duns	recipient_parent_uei	contract_transaction_unique_key



























productorservicecode	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity
1	2014-02-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	GEORGIA	MD		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
6	2009-04-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	GEORGIA	MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-10-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	GEORGIA	NC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	GEORGIA	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
5	2010-04-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	GEORGIA	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	HAWAII	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2004-11-29 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	IDAHO	NC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-09-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	ILLINOIS	MA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-03-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	ILLINOIS	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2009-11-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	ILLINOIS	WI		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-08-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	INDIANA	IN		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-09-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	IOWA	IA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-12-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	LOUISIANA	LA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	LOUISIANA	MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MARYLAND	DC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2007-11-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MARYLAND	DC		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2006-03-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MARYLAND	MA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MARYLAND	MD		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
51	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MARYLAND	MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2014-06-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MARYLAND	MI		NULL	NULL	NULL	NULL		NOT APPLICABLE
6	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MARYLAND	NC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
10	2011-11-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MARYLAND	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2006-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MARYLAND	PA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2013-09-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MARYLAND	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
9	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MASSACHUSETTS	MA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-07-29 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MASSACHUSETTS	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2013-09-09 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MICHIGAN	MI		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2006-10-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MICHIGAN	NC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MICHIGAN	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2008-12-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MINNESOTA	GA		NULL	NULL	NULL	NULL		NOT APPLICABLE
6	2005-11-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MINNESOTA	MN		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2004-12-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MINNESOTA	NC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-10-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MISSOURI	IA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
18	2005-12-29 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MISSOURI	KS		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2006-03-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MISSOURI	MO		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MISSOURI	MO		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-09-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	MONTANA	NC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	NEVADA	GA		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2005-09-30 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	NEW JERSEY	LA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
4	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	NEW JERSEY	NJ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2008-04-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	NEW JERSEY	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-10-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	NEW YORK	NY		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2005-11-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	NEW YORK	NY		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2008-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	OHIO	CA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2005-05-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	OHIO	MA		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2007-02-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	OHIO	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-09-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	OHIO	OH		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
3	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	OREGON	OR		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	PENNSYLVANIA	PA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-08-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	PENNSYLVANIA	TX		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	PUERTO RICO	NC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	SOUTH CAROLINA	MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-11-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	SOUTH CAROLINA	NC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2005-10-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	SOUTH CAROLINA	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-11-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	SOUTH CAROLINA	SC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2010-03-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	SOUTH CAROLINA	SC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2006-03-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	TENNESSEE	CO		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	TENNESSEE	MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	TENNESSEE	NC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2007-02-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	TENNESSEE	OH		NULL	NULL	NULL	NULL		NOT APPLICABLE
5	2005-07-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	TENNESSEE	TN		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2014-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	TENNESSEE	TN		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2004-10-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	TEXAS	IL		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-10-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	TEXAS	TX		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
9	2009-11-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	TEXAS	TX		NULL	NULL	NULL	NULL		NOT APPLICABLE
7	2009-03-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	UTAH	UT		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-08-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	VIRGINIA	MI		NULL	NULL	NULL	NULL		NOT APPLICABLE
25	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	VIRGINIA	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	VIRGINIA	SD		NULL	NULL	NULL	NULL		NOT APPLICABLE
9	2012-04-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	VIRGINIA	VA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
27	2013-03-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	VIRGINIA	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	WASHINGTON	NC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2004-11-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	WEST VIRGINIA	AR		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
6	2008-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	WISCONSIN	CA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2004-11-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NC	WISCONSIN	OH		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2021-12-10 19:42:42.0000000	NULL	NULL	NULL	NULL	ND		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	ND		CO		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL	ND		ND		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2012-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	ND		ND		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2012-06-28 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	ARIZONA		SD	NULL	NULL	NULL	NULL		NOT APPLICABLE
21	2008-05-02 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	DISTRICT OF COLUMBIA	ND		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	IOWA	IA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-09-21 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	LOUISIANA	FL		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	LOUISIANA	NC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	LOUISIANA	NJ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-09-23 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	LOUISIANA	OK		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-12-10 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	LOUISIANA	TX		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2009-11-21 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	MARYLAND	MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2006-09-12 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	MONTANA	MT		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-10-12 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	NORTH CAROLINA	GA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	NORTH CAROLINA	NC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2006-04-17 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	NORTH CAROLINA	SD		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-04-02 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	NORTH CAROLINA	SD		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	SOUTH DAKOTA	IL		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-09-29 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	SOUTH DAKOTA	OH		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2006-03-10 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	SOUTH DAKOTA	SD		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
3	2009-11-01 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	SOUTH DAKOTA	SD		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2014-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	SOUTH DAKOTA	TX		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2005-03-21 00:00:00.0000000	NULL	NULL	NULL	NULL	ND	VIRGINIA	ND		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
3	2021-12-10 19:42:42.0000000	NULL	NULL	NULL	NULL	NE		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NE		NE		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2006-06-15 00:00:00.0000000	NULL	NULL	NULL	NULL	NE		NE		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-11-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	ARIZONA	AZ		NULL	NULL	NULL	NULL		NOT APPLICABLE
7	2007-05-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	ARIZONA	CA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2009-10-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	ARIZONA	SD		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2011-04-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	CALIFORNIA	CA		NULL	NULL	NULL	NULL		NOT APPLICABLE
15	2008-01-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	COLORADO	CO		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
3	2006-09-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	COLORADO	NE		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-04-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	CONNECTICUT	CT		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
7	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	CONNECTICUT	CT		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2014-06-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	DISTRICT OF COLUMBIA	DC		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2012-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	GEORGIA	GA		NULL	NULL	NULL	NULL		NOT APPLICABLE
5	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	GEORGIA	MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2006-02-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	GEORGIA	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2006-05-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	IOWA	IA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2005-02-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	IOWA	IA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-10-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	IOWA	MO		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
8	2009-08-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	KANSAS	KS		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-08-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	KENTUCKY	KY		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	MARYLAND	MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	MARYLAND	NE		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
5	2009-12-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	MISSISSIPPI	NM		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-11-18 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	NEW YORK	AK		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-10-28 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	NEW YORK	MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2006-08-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	NEW YORK	NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2004-12-07 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	NEW YORK	NY		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2008-11-20 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	NEW YORK	WI		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2006-02-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	OKLAHOMA	NE		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-03-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	PENNSYLVANIA	NE		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2005-10-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	PENNSYLVANIA	PA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2012-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	PENNSYLVANIA	PA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-09-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	PENNSYLVANIA	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-08-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	SOUTH DAKOTA	CO		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2008-12-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	SOUTH DAKOTA	OR		NULL	NULL	NULL	NULL		NOT APPLICABLE
26	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	SOUTH DAKOTA	SD		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	SOUTH DAKOTA	WI		NULL	NULL	NULL	NULL		NOT APPLICABLE
6	2005-10-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	TENNESSEE	IL		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2006-01-12 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	TENNESSEE	TN		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
6	2007-12-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	TEXAS	NE		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2005-08-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	TEXAS	TX		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2005-02-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	TEXAS	TX		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2005-11-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	VIRGINIA	DC		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2011-02-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	VIRGINIA	MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2007-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	VIRGINIA	TX		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-07-30 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	VIRGINIA	VA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2006-04-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	WASHINGTON	NE		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-08-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NE	WASHINGTON	WA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2021-12-05 17:17:13.0000000	NULL	NULL	NULL	NULL	NH		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1	2010-03-31 00:00:00.0000000	NULL	NULL	NULL	NULL	NH		MA		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2005-06-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NH		MD		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
4	2005-09-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NH		NH		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2013-04-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NH		NH		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2013-04-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NH		SC		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2014-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NH		TX		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2006-11-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	CALIFORNIA	CA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-07-23 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	CALIFORNIA	CA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-04-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	ILLINOIS	IL		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-04-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	ILLINOIS	NH		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2005-12-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	INDIANA	GA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2005-09-01 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	LOUISIANA	LA		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	MAINE	ME		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2010-03-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	MAINE	NY		NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2010-04-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	MARYLAND	MD		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	MARYLAND	NH		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-03-19 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	MASSACHUSETTS	MA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2007-09-14 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	MASSACHUSETTS	WI		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	VERMONT	NH		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
2	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NH	VERMONT	NH		NULL	NULL	NULL	NULL		NOT APPLICABLE
7	2021-12-10 19:42:42.0000000	NULL	NULL	NULL	NULL	NJ		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
1	2006-11-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ			00	NULL	NULL	NULL	NULL		NOT APPLICABLE
2	2008-03-24 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ			NAN	NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
1	2012-06-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ		AK		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-01-22 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ		CA		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2014-06-25 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ		FL		NULL	NULL	NULL	NULL		NOT APPLICABLE
1	2009-02-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ		GA		NULL	NULL	NULL	NULL		NOT APPLICABLE
4	2010-10-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ		MA		NULL	NULL	NULL	NULL		NOT APPLICABLE
10	2015-03-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ		MD		NULL	NULL	NULL	NULL		NOT APPLICABLE
3	2010-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ		NJ		NULL	NULL	NULL	NULL	NULL	NOT APPLICABLE
35	2015-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NJ		NJ		NULL	NULL	NULL	NULL		NOT APPLICABLE
